X,Y,OBJECTID,LOCATION_ID,COUNTY_ID,COUNTY_DESC,MUN_SORT,MUNICIPALITY,ROADNAME,ID_PREFIX,ID_RTE_NO,MP_SUFFIX,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,ROUTEID,ROUTEID_RH,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,STMP_SEQ,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AVMT,LINK,AADT_2010,AADT_2011,AADT_2012,AADT_2013,AADT_2014,AADT_2015,AADT_2016,AADT_2017,AADT_2018,AADT,AAWDT_2010,AAWDT_2011,AAWDT_2012,AAWDT_2013,AAWDT_2014,AAWDT_2015,AAWDT_2016,AAWDT_2017,AAWDT_2018,AAWDT,MOTORCYCLE_AADT,CAR_AADT,LIGHT_TRUCK_AADT,BUS_AADT,SINGLE_UNIT_AADT,COMBINATION_UNIT_AADT,LOC_ERROR,TRUCK_AADT,SUTRUCK_AADT_PCT_TRUCK,CUTRUCK__AADT_PCT_TRUCK,MCYCLE_AADT_PCT_OVERALL,CAR_AADT_PCT_OVERALL,LIGHT_TRUCK_AADT_PCT_OVERALL,BUS_AADT_PCT_OVERALL,SUTRUCK_AADT_PCT_OVERALL,CUTRUCK_AADT_PCT_OVERALL,TRUCK_AADT_PCT_OVERALL,NUM_LANES_ANNO,K_FACTOR_ANNO,D_FACTOR_ANNO,NORTH_EAST_SPLIT_ANNO,SOUTH_WEST_SPLIT_ANNO,AADT_2010_ANNO,AADT_2011_ANNO,AADT_2012_ANNO,AADT_2013_ANNO,AADT_2014_ANNO,AADT_2015_ANNO,AADT_2016_ANNO,AADT_2017_ANNO,AADT_2018_ANNO,AADT_ANNO,AAWDT_2010_ANNO,AAWDT_2011_ANNO,AAWDT_2012_ANNO,AAWDT_2013_ANNO,AAWDT_2014_ANNO,AAWDT_2015_ANNO,AAWDT_2016_ANNO,AAWDT_2017_ANNO,AAWDT_2018_ANNO,AAWDT_ANNO,MOTORCYCLE_AADT_ANNO,CAR_AADT_ANNO,BUS_AADT_ANNO,LIGHT_TRUCK_AADT_ANNO,SINGLE_UNIT_AADT_ANNO,COMBINATION_UNIT_AADT_ANNO,TRUCK_AADT_ANNO
-8529695.984,4734823.6608,22,S2012021530,2,Anne Arundel,0,None,Veterans Hwy,CO,5461,  ,1.54,0.07,1.77,Veterans Hwy -.20 Mi South Of Benfield Blvd,Md 178 To Md 3c,Urban,4,Minor Arterial,02000CO05461  01NN**************,02000CO05461--1-----,1,South,3,C,0,10.18,67.69,49.64,50.36,7.8369,https://maps.roads.maryland.gov/itms_public/?stationid=S2012021530,,,,11200,11171,11462,11683,11964,11865,12630,,,,12100,11951,12262,12503,12804,12705,13390,,,,,,,NO ERROR,,,,,,,,,,,3,10.18,67.69,49.64,50.36,N/A,N/A,N/A,"11,200","11,171","11,462","11,683","11,964","11,865","12,630",N/A,N/A,N/A,"12,100","11,951","12,262","12,503","12,804","12,705","13,390",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8492501.4002,4792572.3071,23,S2014120315,12,Harford,0,None,Lilly Ct,CO,2668,  ,0.04,0,0.11,Lilly Ct - 200ft South Of Ridgecrest Way,Ridgecrest Way To Cul De Sac,Urban,7,Local,12000CO02668  01SS**************,12000CO02668--1-----,1,North,2,F,0,11,72.73,52,48,0.0042,https://maps.roads.maryland.gov/itms_public/?stationid=S2014120315,,,,,90,91,92,93,94,105,,,,,100,101,102,103,104,115,,,,,,,NO ERROR,,,,,,,,,,,2,11,72.73,52,48,N/A,N/A,N/A,N/A,90,91,92,93,94,105,N/A,N/A,N/A,N/A,100,101,102,103,104,115,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8437249.2971,4678227.0617,24,B1438,5,Caroline,0,None,Preston Rd,MD,318,  ,5.48,1.69,5.68,Md318-.20 Mi W Of Md313,American Corner Rd To Md 313/md 315,Rural,4,Minor Arterial,05000MD00318  01EE**************,05000MD00318--1-----,1,East,2,F,2,8.39,51.73,50.52,49.48,8.5692,https://maps.roads.maryland.gov/itms_public/?stationid=B1438,6041,5932,5953,5934,5945,5590,5711,5842,5813,5884,6341,6412,6313,6354,6305,5930,6111,6132,6103,6124,,,,,,,NO ERROR,,,,,,,,,,,2,8.39,51.73,50.52,49.48,"6,041","5,932","5,953","5,934","5,945","5,590","5,711","5,842","5,813","5,884","6,341","6,412","6,313","6,354","6,305","5,930","6,111","6,132","6,103","6,124",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8547663.9217,4739243.5201,25,S2006020031,2,Anne Arundel,0,None,Ramp 2 Fr Md 32 Wb To Guilford Rd,RP,32,  ,0.09,0.08,0.11,Exit 11 Ramp 2 Fr Md 32 Wb To Guilford Rd,Exit 11 Ramp 02 Ramp 7 Fr Ramp 2 (md32) To Guilford Rd To Guilford Rd,Urban,2,Principal Arterial Other Freeways and Expressways,02000RP00032  02NNMD11        02,02000RP00032--101102,2,North,1,F,0,11.98,100,100,0,0.0119,https://maps.roads.maryland.gov/itms_public/?stationid=S2006020031,884,895,1090,1091,1092,1040,1061,1092,1083,1084,954,975,1180,1181,1172,1110,1141,1172,1163,1154,,,,,,,NO ERROR,,,,,,,,,,,1,11.98,100,100,0,884,895,"1,090","1,091","1,092","1,040","1,061","1,092","1,083","1,084",954,975,"1,180","1,181","1,172","1,110","1,141","1,172","1,163","1,154",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8458097.6662,4825059.4688,26,B1676,7,Cecil,0,None,Chrome Rd,MD,272,  ,20.41,19.35,20.67,Md272-.30 Mi S Of Pennsylvania St/l,Md 273 To Pennsylvania St/l,Rural,4,Minor Arterial,07000MD00272  01NN**************,07000MD00272--1-----,1,North,2,F,0,8.34,54.4,49.42,50.58,3.5234,https://maps.roads.maryland.gov/itms_public/?stationid=B1676,6980,6851,6872,6843,6844,7015,7100,7261,7222,7313,7330,7401,7282,7323,7264,7445,7600,7621,7582,7613,60,4700,1550,47,361,595,NO ERROR,956,0.37761506,0.62238494,0.00820457,0.6426911,0.21195132,0.00642691,0.04936415,0.08136196,0.1307261,2,8.34,54.4,49.42,50.58,"6,980","6,851","6,872","6,843","6,844","7,015","7,100","7,261","7,222","7,313","7,330","7,401","7,282","7,323","7,264","7,445","7,600","7,621","7,582","7,613",60,"4,700",47,"1,550",361,595,956
-8573341.4671,4772513.6093,27,B1547,6,Carroll,0,None,Old Washington Rd,MD,97,  ,0.1,0,3.92,Md97-.10 Mi N Of Howard Co/l,Howard Co/l To Streaker Rd,Urban,5,Major Collector,06000MD00097  01NN**************,06000MD00097--1-----,1,North,2,F,3,10.54,82.77,50.98,49.02,15.0878,https://maps.roads.maryland.gov/itms_public/?stationid=B1547,8841,8672,9750,9701,9780,10021,10242,10473,10414,10545,9281,9372,10340,10381,10370,10621,10962,11103,11044,11185,461,7349,1720,115,519,381,NO ERROR,900,0.57666667,0.42333333,0.0437174,0.69691797,0.16311048,0.01090564,0.04921764,0.03613087,0.08534851,2,10.54,82.77,50.98,49.02,"8,841","8,672","9,750","9,701","9,780","10,021","10,242","10,473","10,414","10,545","9,281","9,372","10,340","10,381","10,370","10,621","10,962","11,103","11,044","11,185",461,"7,349",115,"1,720",519,381,900
-8516573.7688,4776202.5654,28,S2010030111,3,Baltimore,0,None,Ramp 5 Fr Us 1 Sb To Md 43 Eb,RP,43,  ,0.24,0.23,0.25,Exit 1 Ramp 5 Fr Us 1 Sb To Md 43 Eb ,Exit 1  Ramp 05 Ramp 8 Fr Ramp 5 (fr Us 1) To Md 43 Wb To Perry Hills Rd (ahead),Urban,2,Principal Arterial Other Freeways and Expressways,03000RP00043  02WWMD1         05,03000RP00043--100105,2,East,1,F,0,8.13,100,100,0,0.0062,https://maps.roads.maryland.gov/itms_public/?stationid=S2010030111,980,981,972,973,974,1005,830,851,842,843,1050,1061,1052,1053,1044,1085,890,911,902,893,,,,,,,NO ERROR,,,,,,,,,,,1,8.13,100,100,0,980,981,972,973,974,"1,005",830,851,842,843,"1,050","1,061","1,052","1,053","1,044","1,085",890,911,902,893,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8785957.0289,4815679.4093,29,S2011010311,1,Allegany,60,Frostburg,Bowery St,MU,120,  ,0.18,0,0.57,Bowery St - Between Mill St & Paul St (one Way),Us 40 Al To Md 736,Urban,5,Major Collector,01060MU00120  01SS**************,01060MU00120--1-----,1,South,1,F,0,7.93,100,0,100,0.3603,https://maps.roads.maryland.gov/itms_public/?stationid=S2011010311,,2170,2151,2162,2163,2224,2275,1750,1731,1732,,2340,2321,2342,2313,2384,2445,1870,1851,1842,,,,,,,NO ERROR,,,,,,,,,,,1,7.93,100,0,100,N/A,"2,170","2,151","2,162","2,163","2,224","2,275","1,750","1,731","1,732",N/A,"2,340","2,321","2,342","2,313","2,384","2,445","1,870","1,851","1,842",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8538788.4382,4775114.0468,30,S2009030045,3,Baltimore,0,None,Seven Mile La,CO,1576,  ,0.71,0,0.72,Seven Mile La - .02 Mile South Of Marnat Rd,Old Court Rd To Baltimore City Line,Urban,5,Major Collector,03000CO01576  01SS**************,03000CO01576--1-----,1,North,2,F,0,10.41,52.82,50.93,49.07,1.104,https://maps.roads.maryland.gov/itms_public/?stationid=S2009030045,3211,3222,3880,3891,3882,3983,4064,4165,4200,4201,3441,3482,4190,4201,4152,4263,4354,4425,4450,4621,,,,,,,NO ERROR,,,,,,,,,,,2,10.41,52.82,50.93,49.07,"3,211","3,222","3,880","3,891","3,882","3,983","4,064","4,165","4,200","4,201","3,441","3,482","4,190","4,201","4,152","4,263","4,354","4,425","4,450","4,621",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8439796.4716,4797093.2273,31,B070013,7,Cecil,0,None,No Name,MD,537,C ,0.2,0,0.45,Md537c-.20 Mi N Of Md213,Md 213 To Md 286,Urban,6,Minor Collector,07000MD00537C 01NN**************,07000MD00537C-1-----,1,North,2,F,0,8.15,55.34,48.46,51.54,0.4487,https://maps.roads.maryland.gov/itms_public/?stationid=B070013,3081,3022,3033,3024,3025,2880,2941,2720,2701,2732,3241,3262,3223,3244,3215,3050,3151,2880,2861,2902,15,2087,456,23,82,69,NO ERROR,151,0.54304636,0.45695364,0.00549048,0.76390922,0.16691069,0.00841874,0.03001464,0.02525622,0.05527086,2,8.15,55.34,48.46,51.54,"3,081","3,022","3,033","3,024","3,025","2,880","2,941","2,720","2,701","2,732","3,241","3,262","3,223","3,244","3,215","3,050","3,151","2,880","2,861","2,902",15,"2,087",23,456,82,69,151
-8553328.4722,4783382.7727,32,B030118,3,Baltimore,0,None,Church Rd,CO,543,  ,0.1,0,0.77,Church Rd-.10 Mi E Berrymans La,Berrymans La To Franklin Blvd,Urban,5,Major Collector,03000CO00543  01EE**************,03000CO00543--1-----,1,West,3,F,0,10.66,51.18,48.01,51.99,1.3412,https://maps.roads.maryland.gov/itms_public/?stationid=B030118,4812,4570,4531,4542,4700,4821,4912,4810,4771,4772,5152,4940,4891,4912,5030,5161,5262,5150,5111,5062,16,3787,714,8,241,6,NO ERROR,247,0.9757085,0.0242915,0.00335289,0.79358759,0.1496228,0.00167645,0.05050293,0.00125733,0.05176027,3,10.66,51.18,48.01,51.99,"4,812","4,570","4,531","4,542","4,700","4,821","4,912","4,810","4,771","4,772","5,152","4,940","4,891","4,912","5,030","5,161","5,262","5,150","5,111","5,062",16,"3,787",8,714,241,6,247
-8535015.4223,4720855.179,33,B0730,2,Anne Arundel,0,None,Davidsonville Rd,MD,424,  ,5.97,5.85,7.35,Md424-.10 Mi N Of Md450,Md 450 To Riedel Rd,Urban,4,Minor Arterial,02000MD00424  01NN**************,02000MD00424--1-----,1,North,3,C,0,8.83,61.36,50.43,49.57,10.6763,https://maps.roads.maryland.gov/itms_public/?stationid=B0730,18070,18141,18002,16880,16831,17272,19310,19771,19592,19500,19340,19591,19442,18230,18011,18482,20660,21161,20962,20670,,,,,,,NO ERROR,,,,,,,,,,,3,8.83,61.36,50.43,49.57,"18,070","18,141","18,002","16,880","16,831","17,272","19,310","19,771","19,592","19,500","19,340","19,591","19,442","18,230","18,011","18,482","20,660","21,161","20,962","20,670",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8446416.536,4677800.7894,34,S2014090612,9,Dorchester,0,None,Williamsburg Church Rd,CO,344,  ,0.05,0,3.67,Williamsburg Church Rd - .05 Mi S Of Md 318,Md 318 To Md 307,Rural,6,Minor Collector,09000CO00344  01SS**************,09000CO00344--1-----,1,North,2,F,0,9.97,80,50.53,49.47,1.1976,https://maps.roads.maryland.gov/itms_public/?stationid=S2014090612,,,,,,840,861,882,883,894,,,,,,890,921,942,943,954,,,,,,,NO ERROR,,,,,,,,,,,2,9.97,80,50.53,49.47,N/A,N/A,N/A,N/A,N/A,840,861,882,883,894,N/A,N/A,N/A,N/A,N/A,890,921,942,943,954,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8543529.8701,4775593.2487,35,S1999030095,3,Baltimore,0,None,Ramp 8 Fr Is 695 Sb To Is 795 Wb,RP,695,  ,0.25,0,0.32,Exit 19 Ramp 8 Fr Is 695 Wb To Is 795 Nb,Exit 19 Ramp 08 Balto Beltway To Northwest Expressway,Urban,1,Interstate,03000RP00695  02WWIS19        08,03000RP00695--101908,2,North,2,F,0,8.2,100,100,0,3.2648,https://maps.roads.maryland.gov/itms_public/?stationid=S1999030095,27071,27102,27243,27494,27475,28135,28735,27920,27751,27952,28701,28732,28883,29144,28855,29545,30175,29040,28861,29072,,,,,,,NO ERROR,,,,,,,,,,,2,8.2,100,100,0,"27,071","27,102","27,243","27,494","27,475","28,135","28,735","27,920","27,751","27,952","28,701","28,732","28,883","29,144","28,855","29,545","30,175","29,040","28,861","29,072",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8517302.4836,4754563.369,36,S2013030258,3,Baltimore,0,None,Ramp 9 Fr Md 695 Sb To Md 695 C,RP,695,  ,0.02,0,0.04,Exit 44 Ramp 9 Fr Md 695 Sb To Md 695c,Exit 44 Ramp 09 Fr Md 695 Sb To Md 695 C,Urban,2,Principal Arterial Other Freeways and Expressways,03000RP00695  02SSMD44        09,03000RP00695--104409,2,South,1,F,0,10.14,100,0,100,0.0011,https://maps.roads.maryland.gov/itms_public/?stationid=S2013030258,,,,80,70,71,72,70,71,72,,,,90,80,81,82,80,81,82,,,,,,,NO ERROR,,,,,,,,,,,1,10.14,100,0,100,N/A,N/A,N/A,80,70,71,72,70,71,72,N/A,N/A,N/A,90,80,81,82,80,81,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8565163.187,4809253.8025,37,B1512,6,Carroll,0,None,Manchester Rd,MD,27,  ,22.31,21.71,25.01,Md27-.60 Mi N Of Md482,Md 482 To Albert Rill Rd,Rural,4,Minor Arterial,06000MD00027  01NN**************,06000MD00027--1-----,1,North,2,C,4,9.01,72.33,49.2,50.8,12.6954,https://maps.roads.maryland.gov/itms_public/?stationid=B1512,13022,11060,10971,10570,10541,10822,11150,11421,11322,10540,13932,11950,11851,11420,11281,11582,11930,12221,12122,11170,,,,,,,NO ERROR,,,,,,,,,,,2,9.01,72.33,49.2,50.8,"13,022","11,060","10,971","10,570","10,541","10,822","11,150","11,421","11,322","10,540","13,932","11,950","11,851","11,420","11,281","11,582","11,930","12,221","12,122","11,170",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8516752.6187,4763409.5838,38,B1065,3,Baltimore,0,None,North Point Blvd,MD,151,  ,6.3,6.12,6.5,Md151-.20 Mi N Of Merritt Blvd,Merritt Blvd (ramps) To Eastpoint Mall,Urban,3,Principal Arterial Other,03000MD00151  01NN**************,03000MD00151--1-----,1,South,5,F,1,7.64,57.17,50.45,49.55,3.7493,https://maps.roads.maryland.gov/itms_public/?stationid=B1065,30212,29400,29171,29232,29540,30311,30892,27280,27031,27032,32332,31750,31511,31572,31610,32431,33052,29190,28921,28652,209,19440,4964,183,1572,664,NO ERROR,2236,0.70304114,0.29695886,0.00773158,0.71914768,0.18363421,0.00676975,0.0581533,0.02456348,0.08271678,5,7.64,57.17,50.45,49.55,"30,212","29,400","29,171","29,232","29,540","30,311","30,892","27,280","27,031","27,032","32,332","31,750","31,511","31,572","31,610","32,431","33,052","29,190","28,921","28,652",209,"19,440",183,"4,964","1,572",664,"2,236"
-8768697.4246,4815023.2132,39,S2017010199,1,Allegany,41,Cumberland,S Lee St,MU,1992,  ,0.04,0,0.14,S Lee St - .04 Mile North Of Beall St,Beall St To Greene St,Urban,4,Minor Arterial,01041MU01992  01NN**************,01041MU01992--1-----,1,South,2,F,0,9.6,55.04,49.84,50.16,0.2781,https://maps.roads.maryland.gov/itms_public/?stationid=S2017010199,,,,,,,,5490,5441,5442,,,,,,,,5870,5821,5772,,,,,,,NO ERROR,,,,,,,,,,,2,9.6,55.04,49.84,50.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"5,490","5,441","5,442",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"5,870","5,821","5,772",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8531861.2103,4745921.0227,40,S2000020121,2,Anne Arundel,0,None,Ramp 9 Fr Md 162a To Is 97 Sb,RP,97,  ,0.02,0,0.03,Exit 15 Ramp 9 Fr Md 162a To Is 97 Sb,Exit 15 Ramp 09 Cromwell Park Dr To Ramp 5 Fr Md 162a To Ramp 9 (to Is97 Sb),Urban,1,Interstate,02000RP00097  02NNIS15        09,02000RP00097--101509,2,South,2,F,0,10.66,100,0,100,0.0674,https://maps.roads.maryland.gov/itms_public/?stationid=S2000020121,5980,5991,6022,6083,6084,6235,6000,6141,6102,6153,6340,6351,6382,6453,6394,6555,6300,6391,6352,6403,,,,,,,NO ERROR,,,,,,,,,,,2,10.66,100,0,100,"5,980","5,991","6,022","6,083","6,084","6,235","6,000","6,141","6,102","6,153","6,340","6,351","6,382","6,453","6,394","6,555","6,300","6,391","6,352","6,403",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8519896.8619,4693689.8994,41,S2011020753,2,Anne Arundel,0,None,Franklin Manor Rd                       ,CO,3414,  ,0.09,0,0.54,Franklin Manor Rd - .10 Mile East Of Md 256,Deale Churchton Rd To Gwynne Ave,Urban,6,Minor Collector,02000CO03414  01EE**************,02000CO03414--1-----,1,East,2,F,0,9.99,65.45,50.01,49.99,0.9011,https://maps.roads.maryland.gov/itms_public/?stationid=S2011020753,,4620,4581,4592,4583,4704,4795,4610,4571,4572,,4990,4951,4962,4903,5034,5145,4890,4851,5032,,,,,,,NO ERROR,,,,,,,,,,,2,9.99,65.45,50.01,49.99,N/A,"4,620","4,581","4,592","4,583","4,704","4,795","4,610","4,571","4,572",N/A,"4,990","4,951","4,962","4,903","5,034","5,145","4,890","4,851","5,032",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8566072.8003,4655869.6508,42,S2011080647,8,Charles,0,None,Radio Station Rd,CO,110,  ,0.19,0,1.618,Radio Station Rd -.10 Mile North Of Md 488,La Plata Rd To Rosewick Rd,Urban,5,Major Collector,08000CO00110  01NN**************,08000CO00110--1-----,1,North,3,F,0,9.14,64.49,48.07,51.93,4.271,https://maps.roads.maryland.gov/itms_public/?stationid=S2011080647,,7480,7421,7442,7423,7624,7775,7300,7231,7232,,8080,8021,8042,7943,8164,8335,7740,7671,7962,,,,,,,NO ERROR,,,,,,,,,,,3,9.14,64.49,48.07,51.93,N/A,"7,480","7,421","7,442","7,423","7,624","7,775","7,300","7,231","7,232",N/A,"8,080","8,021","8,042","7,943","8,164","8,335","7,740","7,671","7,962",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8538498.1305,4753329.7006,43,S2010030165,3,Baltimore,0,None,Ramp 7 Fr Us 1 Wb To Is 195 Sb,RP,195,  ,0.05,0,0.1,Exit 3 Ramp 7 Fr Us 1 Wb To Is 195 Sb ,Exit 3  Ramp 07 Washington Blvd To Ramp 6 Fr Us 1 Eb To Ramp 7 (to Is 195),Urban,1,Interstate,03000RP00195  02SSIS3         07,03000RP00195--100307,2,South,1,F,0,7.95,100,0,100,0.1074,https://maps.roads.maryland.gov/itms_public/?stationid=S2010030165,2160,2161,2172,2193,2194,2255,2870,2941,2922,2943,2290,2291,2302,2333,2304,2375,3010,3061,3042,3063,,,,,,,NO ERROR,,,,,,,,,,,1,7.95,100,0,100,"2,160","2,161","2,172","2,193","2,194","2,255","2,870","2,941","2,922","2,943","2,290","2,291","2,302","2,333","2,304","2,375","3,010","3,061","3,042","3,063",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8523472.2155,4802154.3244,44,B030082,3,Baltimore,0,None,Monkton Rd,CO,229,  ,2.78,0,2.88,Monkton Rd-.10 Mi W Of Old York Rd ,Md 138 To Old York Rd,Rural,6,Minor Collector,03000CO00229  01EE**************,03000CO00229--1-----,1,West,2,F,0,12.7,61.12,51.33,48.67,3.8936,https://maps.roads.maryland.gov/itms_public/?stationid=B030082,3771,3702,3713,3694,3695,3510,3591,3672,3653,3704,3961,4002,3943,3954,3925,3720,3841,3892,3873,3934,,,,,,,NO ERROR,,,,,,,,,,,2,12.7,61.12,51.33,48.67,"3,771","3,702","3,713","3,694","3,695","3,510","3,591","3,672","3,653","3,704","3,961","4,002","3,943","3,954","3,925","3,720","3,841","3,892","3,873","3,934",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8515119.2023,4769908.6483,45,S2000030088,3,Baltimore,0,None,Ramp 5 Fr Ramp 8 (fr Md 695) To Md 7 Eb,RP,695,  ,0.02,0,0.04,Exit 34 Ramp 5 Fr Ramp 8 (fr Md 695 Sb) To Md 7 Eb,Exit 34 Ramp 05 Ramp 8 Fr Md 695 Sb To Md 7 Wb To Philadelphia Rd,Urban,2,Principal Arterial Other Freeways and Expressways,03000RP00695  02SSMD34        05,03000RP00695--103405,2,South,1,F,0,8.51,100,0,100,0.119,https://maps.roads.maryland.gov/itms_public/?stationid=S2000030088,,7640,7581,7602,7583,7784,8030,8221,8152,8153,,0,8191,8212,8113,8334,8590,8801,8722,8643,,,,,,,NO ERROR,,,,,,,,,,,1,8.51,100,0,100,N/A,"7,640","7,581","7,602","7,583","7,784","8,030","8,221","8,152","8,153",N/A,0,"8,191","8,212","8,113","8,334","8,590","8,801","8,722","8,643",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8607063.5565,4820020.3713,46,B100058,10,Frederick,0,None,Keysville Rd,CO,63,  ,0.95,0,4.54,Keysville Rd-.10 Mi E Of Dry Bridge Rd,Old Frederick Rd To Carroll Co/l,Rural,6,Minor Collector,10000CO00063  01SS**************,10000CO00063--1-----,1,South,2,F,0,10.05,50,48.49,51.51,0.7043,https://maps.roads.maryland.gov/itms_public/?stationid=B100058,375,375,385,385,380,391,402,413,414,425,405,415,415,415,400,411,432,443,444,455,0,249,156,3,16,1,NO ERROR,17,0.94117647,0.05882353,0,0.58588235,0.36705882,0.00705882,0.03764706,0.00235294,0.04,2,10.05,50,48.49,51.51,375,375,385,385,380,391,402,413,414,425,405,415,415,415,400,411,432,443,444,455,0,249,3,156,16,1,17
-8536606.4349,4757334.731,47,S1999030167,3,Baltimore,0,None,Ramp 9 Fr Ramp 6 To Sulpher Spring Rd,RP,95,  ,0.15,0.14,0.16,Exit 49 Ramp 9 Fr Ramp 6 (fr Is 695 Eb) To Sulphur Spring Rd Wb,Exit 49 Ramp 09 Ramp 10 Fr Ramp 9 To Sulpher Spring Rd To Sulphur Spring Rd,Urban,1,Interstate,03000RP00095  02SSIS49        09,03000RP00095--104909,2,South,1,F,0,11.73,100,0,100,0.0133,https://maps.roads.maryland.gov/itms_public/?stationid=S1999030167,1333,1334,1580,1591,1592,1633,1674,1715,1810,1821,1413,1414,1680,1691,1672,1723,1764,1785,1880,1891,,,,,,,NO ERROR,,,,,,,,,,,1,11.73,100,0,100,"1,333","1,334","1,580","1,591","1,592","1,633","1,674","1,715","1,810","1,821","1,413","1,414","1,680","1,691","1,672","1,723","1,764","1,785","1,880","1,891",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8785068.8163,4812885.4454,48,S2006010028,1,Allegany,0,None,Ramp 2 Fr Is 68 Wb To Md 36 Nb,RP,68,  ,0.32,0.28,0.37,Exit 34 Ramp 2 From Is 68 Wb To Md 36 Nb,Exit 34 Ramp 02 Ramp 7 Fr Ramp 2 (fr Is 68) To Md 36 Sb To New Georges Creek Rd,Urban,1,Interstate,01000RP00068  02WWIS34        02,01000RP00068--103402,2,West,1,F,0,10.34,100,0,100,0.0572,https://maps.roads.maryland.gov/itms_public/?stationid=S2006010028,1814,1825,1810,1831,1832,1883,1924,1975,1730,1741,1924,1945,1920,1941,1922,1983,2024,2055,1800,1811,,,,,,,NO ERROR,,,,,,,,,,,1,10.34,100,0,100,"1,814","1,825","1,810","1,831","1,832","1,883","1,924","1,975","1,730","1,741","1,924","1,945","1,920","1,941","1,922","1,983","2,024","2,055","1,800","1,811",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8538107.7957,4759548.5077,49,S2011031015,3,Baltimore,0,None,Maiden Choice La,CO,2976,  ,0.615,0,0.65,Maiden Choice La - Between Md 372 & College Ave,Leeds Ave To Md 372,Urban,4,Minor Arterial,03000CO02976  01WW**************,03000CO02976--1-----,1,East,2,F,0,8.31,51.95,50.21,49.79,2.712,https://maps.roads.maryland.gov/itms_public/?stationid=S2011031015,,,11450,11471,11442,11743,11974,12265,11430,11431,,,12370,12391,12242,12573,12814,13125,12230,12121,,,,,,,NO ERROR,,,,,,,,,,,2,8.31,51.95,50.21,49.79,N/A,N/A,"11,450","11,471","11,442","11,743","11,974","12,265","11,430","11,431",N/A,N/A,"12,370","12,391","12,242","12,573","12,814","13,125","12,230","12,121",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8525016.8921,4736983.8446,50,S2011020362,2,Anne Arundel,0,None,Jumpers Hole Rd,CO,4505,  ,2.51,0,2.61,Jumpers Hole Rd - South Of East West Hwy,Rd End 0.14 S Of Honeysuckle La To East West Blvd,Urban,4,Minor Arterial,02000CO04505  01NN**************,02000CO04505--1-----,1,South,3,F,0,12.74,71.04,43.67,56.33,6.2322,https://maps.roads.maryland.gov/itms_public/?stationid=S2011020362,,,,,,,,6600,6541,6542,,,,,,,,7060,7001,6942,,,,,,,NO ERROR,,,,,,,,,,,3,12.74,71.04,43.67,56.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"6,600","6,541","6,542",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"7,060","7,001","6,942",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8547401.0527,4655581.5275,51,B080110,8,Charles,0,None,Leonardtown Rd,MD,5,  ,2.15,1.85,5.754,Md5-.30 Mi N Of Md231,Md 231 To Bryantown Rd/olivers Shop Rd,Urban,3,Principal Arterial Other,08000MD00005  01NN**************,08000MD00005--1-----,1,South,4,C,2,7.27,58.31,50.87,49.13,49.7311,https://maps.roads.maryland.gov/itms_public/?stationid=B080110,33251,33382,33123,34160,34061,34952,36000,36861,36532,34900,35581,36052,35773,36890,36451,37402,38520,39441,39092,36990,78,26043,6538,425,1524,292,NO ERROR,1816,0.83920705,0.16079295,0.00223496,0.74621777,0.18733524,0.01217765,0.04366762,0.00836676,0.05203438,4,7.27,58.31,50.87,49.13,"33,251","33,382","33,123","34,160","34,061","34,952","36,000","36,861","36,532","34,900","35,581","36,052","35,773","36,890","36,451","37,402","38,520","39,441","39,092","36,990",78,"26,043",425,"6,538","1,524",292,"1,816"
